file_name,language,gender,dialect,text,speaker_id,line_id
2166429802.wav,French,Male,Canada,"Mais à la fin, tôt ou tard, comme dans le dossier avec Ottawa ou des camionneurs à Ottawa, la police a intervenu. Puis à Ottawa, il y a eu la commission rouleau. Il y a même eu une décision d'accord fédéral pour blâmer certains aspects.",FCM21664,2166429802
2166446263.wav,French,Male,Canada,"C'est le jour où Justin Trudeau a dit On pense à l'action et le jour où la police a déployé la stratégie, je pense que ça va être la même chose. McGill est dans une drôle de situation où ils vont devant le tribunal et ils disent On ne veut pas d'injonction mais on appelle quand même la police.",FCM21664,2166446263
2166438035.wav,French,Male,Canada,"Ça ne voudrait pas non plus dire que vous n'avez pas de liberté d'expression. Il y a une impuissance des droits fondamentaux à être clairs, stables et à produire leurs effets.",FCM21664,2166438035
2185450509.wav,French,Male,Canada,"On ne parle plus de nationalisation de la forêt, mais plutôt d'accompagner le secteur pour que les régions puissent en vivre. Clairement, on a fait une grande tournée des régions. On s'est fait taper sur les doigts par les gens qui critiquent un peu l'aspect.",FCM21854,2185450509
2185442938.wav,French,Male,Canada,"On a l'impression que Québec solidaire est contre nous, qu'il ne comprenne pas nos réalités, qu'on vit nous de ça des mines, qu'on vit de la forêt. Donc, c'est le poumon économique des régions. Québec solidaire semble vouloir conquérir ces régions-là.",FCM21854,2185442938
3554052209.wav,French,Male,Canada,"Au moment où je vous parle, on vient de souligner les 10 ans du meurtre de Valérie Leblanc. Dans quelques jours, le 15 novembre, ça va faire 20 ans que Louise Chaput a été assassinée au New Hampshire. C'est des histoires qui nous accompagnent toujours dans l'équipe et qui nous hantent.",FCM35540,3554052209
3554036242.wav,French,Male,Canada,"Quand la journaliste Claudia Larochelle m'a parlé de l'histoire de Catherine Daviau, un cas qui l'obsède depuis 10 ans, j'ai longtemps hésité à me lancer dans un projet de la sorte.",FCM35540,3554036242
3554017325.wav,French,Male,Canada,"Je dois avouer que je me suis posé beaucoup de questions sur l'éthique du true crime et sur ma position d'homme qui finit toujours par documenter des meurtres sordides de femmes innocentes. L'équipe de TransHistory, la boîte qui fait la série, a donc décidé de laisser la place à une équipe entièrement féminine pour décortiquer le cas Catherine Daviau.",FCM35540,3554017325
3554019933.wav,French,Male,Canada,"Pour accompagner Claudia dans sa démarche, on le jumelait à une réalisatrice prometteuse, Maude Petel-Légaré. Je laisse donc Maude et Claudia vous guider dans leur quête pour faire la lumière sur le cas et vous raconter l'histoire de Catherine Daviau.",FCM35540,3554019933
7717773865.wav,French,Male,Canada,"Peut-être que le Chenal du Moine, ça vous dit quelque chose, notamment en raison du survenant, le roman de Germaine Guévrement. L'histoire qu'on va vous raconter va se passer dans le même paysage que l'action de ce roman-là. Et vous allez voir, tout ça va nous lancer dans plein de hasards étranges.",FCM77177,7717773865
7717790455.wav,French,Male,Canada,"e qu'on va vous raconter avec mes deux collègues du bureau d'enquête, Jean-Louis Fortin et Eric Thibault, c'est l'une des plus importantes histoires de corruption policière au Québec. Dix ans après le début de l'histoire, en septembre 2013, enfin, on peut bien vous la raconter. On va prendre connaissance de documents inédits pour la plupart et de témoignages qu'on n'a jamais diffusés encore.",FCM77177,7717790455
9093462220.wav,French,Male,Canada,"À l'époque, la couronne et la police n'ont jamais vraiment voulu élaborer avec les journalistes sur ce qui était reproché à Benoit Roberge. On nous disait qu'il était arrêté. Le sujet était trop sensible pour avoir des détails.",FCM90934,9093462220
9093446868.wav,French,Male,Canada,"Mais bon, au fil des années, avec l'équipe du Bureau d'enquête, on a pu mettre la main sur toutes sortes d'informations, des documents de cours. On a parlé avec des témoins, des sources très, très confidentielles. On a d'autres gens qui nous parlent et qui s'identifient.",FCM90934,9093446868
9093464720.wav,French,Male,Canada,"On a pu consulter même des lettres que Benoît Roberge avait écrites. Donc, une foule de renseignements qui permettent aujourd'hui de raconter la vraie histoire.",FCM90934,9093464720
7717719369.wav,French,Male,Canada,"On a pu avoir des interrogatoires de police, des rapports d'enquête. Et puis en plus, je dirais même surtout, on a eu des copies des audios et de la vidéo qui sont au centre de toute l'affaire.",FCM77177,7717719369
7717766197.wav,French,Male,Canada,"a a vraiment déboulé à partir de la saisie par la police d'une vidéo qui a été enregistrée dans un chalet de l'Îlette-au-Pé. Et dans cette vidéo-là, on peut voir le motard qui parle à la caméra. Et il va affirmer entre autres qu'il existe 13 audios, 13 conversations téléphoniques hyper-compromettantes enregistrées en secret par lui.",FCM77177,7717766197
7717791105.wav,French,Male,Canada,"Et dans ces conversations-là, on l'entend parler avec un certain policier. Faut vous dire une chose. Ça a créé un scandale sans précédent.",FCM77177,7717791105
7717732677.wav,French,Male,Canada,"Ça a ébranlé la police. Ça a ébranlé le système de justice. Et ça a ébranlé aussi la confiance du public envers ces institutions-là. Honnêtement, c'est l'histoire de gâchis indescriptibles.",FCM77177,7717732677
6291455649.wav,French,Male,Canada,"Un détenu qui s'enfuit d'un établissement à sécurité minimum, ça fait habituellement l'objet d'un communiqué de presse. Mais cette fois, on parle de René Charlebois, c'est autre chose. Oui, fidèle de Maurice Momboucher, au plus fort de la guerre des moteurs. Il faisait partie des nomades de groupe d'élite des Hells Angels.",FCM62914,6291455649
6291416593.wav,French,Male,Canada,"René Charlebois, c'était un des décideurs dans la guerre des moteurs. C'était un des financiers de la guerre des moteurs. C'est même quelqu'un qui a comploté ou autorisé des meurtres et il en a même commis un lui-même.",FCM62914,6291416593
6291415126.wav,French,Male,Canada,"Moi, ça m'avait flabergasté, cette histoire-là. Je l'ai claire en mémoire encore. Ça avait plongé les deux chanteurs dans l'embarras.",FCM62914,6291415126
6291491280.wav,French,Male,Canada,"Alors, juste après son mariage, en 2000, René Charlebois a été arrêté dans une vaste opération policière qu'on a appelée Printemps 2001. Début 2004, il est condamné après cette opération policière-là pour le meurtre d'un agent source aussi pour trafic de stupéfiants et gangstérisme. Et là, en septembre 2013, au moment où notre histoire commence, il commençait à devenir encore plus connu du grand public.",FCM62914,6291491280
6291444690.wav,French,Male,Canada,Son nom ouvrait les bulletins de nouvelles. Pourquoi il venait de s'évader de la Montée-Saint-François? C'est une prison à sécurité minimale de Laval.,FCM62914,6291444690
6144346264.wav,French,Male,Canada,"C'est un établissement assez particulier parce qu'il n'y a pas de mur, il n'y a pas de clôture. Les portes ne sont pas barrées. C'est un endroit où seulement les détenus en fin de centaine, ceux qui vont être relâchés, libérés bientôt, peuvent séjourner. C'est un peu un test qu'on fait avec eux, hein.",FCM61443,6144346264
7717756002.wav,French,Male,Canada,"À ce moment-là, en septembre 2013, les policiers et la police ne comprennent pas ce qui se passe. On se perd en conjecture, on essaie de comprendre des raisons qui poussent le Hells Angels à s'évader. Après avoir purgé 12 ans de prison, tout s'enlignait dans la bonne direction pour lui.",FCM77177,7717756002
7717716967.wav,French,Male,Canada,"Puis, il allait bénéficier d'une permission de sortie le printemps qui suit. Et puis, en plus, il était admissible à une semi-liberté en maison de transition depuis 6 mois déjà. C'est un peu étrange, il ne l'avait même pas demandé encore.",FCM77177,7717716967
7717785116.wav,French,Male,Canada,"Ce qu'on va vous raconter avec mes deux collègues du bureau d'enquête, Jean-Louis Fortin et Eric Thibault, c'est l'une des plus importantes histoires de corruption policière au Québec. Dix ans après le début de l'histoire, en septembre 2013, enfin, on peut bien vous la raconter. On va prendre connaissance de documents inédits pour la plupart et de témoignages qu'on n'a jamais diffusés encore.",FCM77177,7717785116
7717718321.wav,French,Male,Canada,"René Charlebois, c'est un des personnages les plus importants de l'histoire des Hells Angels au Québec. Et il est connu quand on se rapporte à son évasion, sa fameuse évasion en 2013.",FCM77177,7717718321
7717794918.wav,French,Male,Canada,"Il est encore dans, même si ça fait presque dix ans qu'il est en prison à ce moment-là, il est encore dans l'imaginaire des Québécois parce que tout le monde a entendu parler de son fameux mariage au début des années 2000 avec Ginette Renaud qui chantait, Jean-Pierre Ferland qui était invité.",FCM77177,7717794918
7717766549.wav,French,Male,Canada,"On va débuter avec une histoire que vous n'avez jamais entendue. En fait, vous en avez entendu des petits bouts, mais jamais l'histoire au complet. Ça commence en septembre 2013 à l'îlette-au-Pé. C'est une tout petite île qui est connectée à une autre île par un pont en bois.",FCM77177,7717766549
7717770345.wav,French,Male,Canada,"On est près du Chenal du Moine, dans la région des îles de Sorel, en Montérégie. Peut-être que le Chenal du Moine, ça vous dit quelque chose, notamment en raison du survenant, le roman de Germaine Guévrement.",FCM77177,7717770345
7717724905.wav,French,Male,Canada,"Ça a vraiment déboulé à partir de la saisie par la police d'une vidéo qui a été enregistrée dans un chalet de l'Îlette-au-Pé. Et dans cette vidéo-là, on peut voir le motard qui parle à la caméra. Et il va affirmer entre autres qu'il existe 13 audios, ",FCM77177,7717724905
7717758560.wav,French,Male,Canada,"13 conversations téléphoniques hyper-compromettantes enregistrées en secret par lui. Et dans ces conversations-là, on l'entend parler avec un certain policier. Faut vous dire une chose. Ça a créé un scandale sans précédent.",FCM77177,7717758560
7717783092.wav,French,Male,Canada,"Le plan de René Charlebois au départ, c'était de quitter le pays. Mais à la dernière minute, ce qu'il avait planifié, ça n'a pas fonctionné. Les gens qui devaient l'aider à organiser son voyage après l'évasion ne sont pas pointés. Bref, il a dû se cacher et c'est là qu'il aboutit dans une maison de location sur l'Île-à-Tôpé.",FCM77177,7717783092
7717773096.wav,French,Male,Canada,"Moi, j'ai pu faire une entrevue avec Patrick Péloquin à l'automne 2022, c'était pour l'émission de télé-JE. Il nous a parlé de comment les choses se sont passées après l'évasion en septembre 2013.",FCM77177,7717773096
7717737777.wav,French,Male,Canada,"Mais aussi pendant l'interrogatoire, Patrick Péloquin leur rappelle qu'ils lui ont saisi une clé USB qu'il avait sur lui quand il s'est fait arrêter et que sur cette clé USB-là, il y a une vidéo de presque deux heures tournée au chalet où René Charlebois explique les crimes du policier Benoit Roberge.",FCM77177,7717737777
7717796042.wav,French,Male,Canada,"Là, les agents qui étaient en train de l'interroger auraient quitté la salle d'interrogatoire et seraient allés visionner une partie de la vidéo dans une autre pièce. Quand j'ai fait une entrevue avec Patrick Péloquin pour l'émission JE, je lui ai bien sûr demandé de me raconter cette scène-là.",FCM77177,7717796042
